date,year,month,region,region_label,longitude,latitude,sst_anomaly,enso_phase,source
2004-07,2004,7,nino_34,Nino 3.4,210,0,-0.524,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-07,2004,7,eastern_pacific,Eastern Pacific,250,0,-1.448,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-08,2004,8,western_pacific,Western Pacific,145,0,0.583,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-08,2004,8,central_pacific,Central Pacific,190,0,-0.855,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-08,2004,8,nino_34,Nino 3.4,210,0,-1.169,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-08,2004,8,eastern_pacific,Eastern Pacific,250,0,-2.536,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-09,2004,9,western_pacific,Western Pacific,145,0,0.653,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-09,2004,9,central_pacific,Central Pacific,190,0,-1.128,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-09,2004,9,nino_34,Nino 3.4,210,0,-1.820,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-09,2004,9,eastern_pacific,Eastern Pacific,250,0,-2.635,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-10,2004,10,western_pacific,Western Pacific,145,0,0.358,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-10,2004,10,central_pacific,Central Pacific,190,0,-0.916,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-10,2004,10,nino_34,Nino 3.4,210,0,-1.386,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-10,2004,10,eastern_pacific,Eastern Pacific,250,0,-2.072,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-11,2004,11,western_pacific,Western Pacific,145,0,0.588,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-11,2004,11,central_pacific,Central Pacific,190,0,-1.133,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-11,2004,11,nino_34,Nino 3.4,210,0,-1.791,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-11,2004,11,eastern_pacific,Eastern Pacific,250,0,-1.252,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-12,2004,12,western_pacific,Western Pacific,145,0,0.638,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-12,2004,12,central_pacific,Central Pacific,190,0,-1.451,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-12,2004,12,nino_34,Nino 3.4,210,0,-2.056,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2004-12,2004,12,eastern_pacific,Eastern Pacific,250,0,-1.605,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-01,2005,1,western_pacific,Western Pacific,145,0,0.849,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-01,2005,1,central_pacific,Central Pacific,190,0,-1.958,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-01,2005,1,nino_34,Nino 3.4,210,0,-2.028,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-01,2005,1,eastern_pacific,Eastern Pacific,250,0,-1.774,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-02,2005,2,western_pacific,Western Pacific,145,0,0.550,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-02,2005,2,central_pacific,Central Pacific,190,0,-1.969,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-02,2005,2,nino_34,Nino 3.4,210,0,-1.608,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-02,2005,2,eastern_pacific,Eastern Pacific,250,0,-1.032,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-03,2005,3,western_pacific,Western Pacific,145,0,1.038,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-03,2005,3,central_pacific,Central Pacific,190,0,-1.333,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-03,2005,3,nino_34,Nino 3.4,210,0,-1.005,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-03,2005,3,eastern_pacific,Eastern Pacific,250,0,-0.660,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-04,2005,4,western_pacific,Western Pacific,145,0,1.001,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-04,2005,4,central_pacific,Central Pacific,190,0,-0.494,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-04,2005,4,nino_34,Nino 3.4,210,0,-0.573,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-04,2005,4,eastern_pacific,Eastern Pacific,250,0,-0.477,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-05,2005,5,western_pacific,Western Pacific,145,0,0.993,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-05,2005,5,central_pacific,Central Pacific,190,0,-0.686,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-05,2005,5,nino_34,Nino 3.4,210,0,-0.681,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-05,2005,5,eastern_pacific,Eastern Pacific,250,0,-0.238,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-06,2005,6,western_pacific,Western Pacific,145,0,0.697,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-06,2005,6,central_pacific,Central Pacific,190,0,-0.837,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-06,2005,6,nino_34,Nino 3.4,210,0,-0.373,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-06,2005,6,eastern_pacific,Eastern Pacific,250,0,0.156,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-07,2005,7,western_pacific,Western Pacific,145,0,0.746,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-07,2005,7,central_pacific,Central Pacific,190,0,-0.704,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-07,2005,7,nino_34,Nino 3.4,210,0,-0.114,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-07,2005,7,eastern_pacific,Eastern Pacific,250,0,0.447,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-08,2005,8,western_pacific,Western Pacific,145,0,0.471,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-08,2005,8,central_pacific,Central Pacific,190,0,-0.753,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-08,2005,8,nino_34,Nino 3.4,210,0,-0.107,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-08,2005,8,eastern_pacific,Eastern Pacific,250,0,0.510,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-09,2005,9,western_pacific,Western Pacific,145,0,0.095,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-09,2005,9,central_pacific,Central Pacific,190,0,-0.481,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-09,2005,9,nino_34,Nino 3.4,210,0,-0.115,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-09,2005,9,eastern_pacific,Eastern Pacific,250,0,0.438,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-10,2005,10,western_pacific,Western Pacific,145,0,-0.309,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-10,2005,10,central_pacific,Central Pacific,190,0,-0.063,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-10,2005,10,nino_34,Nino 3.4,210,0,-0.184,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-10,2005,10,eastern_pacific,Eastern Pacific,250,0,0.140,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-11,2005,11,western_pacific,Western Pacific,145,0,-0.061,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-11,2005,11,central_pacific,Central Pacific,190,0,0.102,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-11,2005,11,nino_34,Nino 3.4,210,0,0.210,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-11,2005,11,eastern_pacific,Eastern Pacific,250,0,0.015,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-12,2005,12,western_pacific,Western Pacific,145,0,-0.194,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-12,2005,12,central_pacific,Central Pacific,190,0,0.113,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-12,2005,12,nino_34,Nino 3.4,210,0,0.329,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2005-12,2005,12,eastern_pacific,Eastern Pacific,250,0,0.200,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-01,2006,1,western_pacific,Western Pacific,145,0,-0.016,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-01,2006,1,central_pacific,Central Pacific,190,0,0.521,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-01,2006,1,nino_34,Nino 3.4,210,0,0.475,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-01,2006,1,eastern_pacific,Eastern Pacific,250,0,0.200,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-02,2006,2,western_pacific,Western Pacific,145,0,0.224,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-02,2006,2,central_pacific,Central Pacific,190,0,0.676,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-02,2006,2,nino_34,Nino 3.4,210,0,0.050,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-02,2006,2,eastern_pacific,Eastern Pacific,250,0,0.219,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-03,2006,3,western_pacific,Western Pacific,145,0,0.522,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-03,2006,3,central_pacific,Central Pacific,190,0,0.568,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-03,2006,3,nino_34,Nino 3.4,210,0,0.607,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-03,2006,3,eastern_pacific,Eastern Pacific,250,0,0.087,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-04,2006,4,western_pacific,Western Pacific,145,0,0.481,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-04,2006,4,central_pacific,Central Pacific,190,0,1.130,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-04,2006,4,nino_34,Nino 3.4,210,0,1.164,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-04,2006,4,eastern_pacific,Eastern Pacific,250,0,0.445,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-05,2006,5,western_pacific,Western Pacific,145,0,0.346,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-05,2006,5,central_pacific,Central Pacific,190,0,1.572,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-05,2006,5,nino_34,Nino 3.4,210,0,1.839,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-05,2006,5,eastern_pacific,Eastern Pacific,250,0,1.574,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-06,2006,6,western_pacific,Western Pacific,145,0,0.434,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-06,2006,6,central_pacific,Central Pacific,190,0,1.982,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-06,2006,6,nino_34,Nino 3.4,210,0,2.275,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-06,2006,6,eastern_pacific,Eastern Pacific,250,0,2.356,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-07,2006,7,western_pacific,Western Pacific,145,0,0.163,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-07,2006,7,central_pacific,Central Pacific,190,0,2.323,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-07,2006,7,nino_34,Nino 3.4,210,0,2.426,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-07,2006,7,eastern_pacific,Eastern Pacific,250,0,2.288,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-08,2006,8,western_pacific,Western Pacific,145,0,-0.186,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-08,2006,8,central_pacific,Central Pacific,190,0,2.581,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-08,2006,8,nino_34,Nino 3.4,210,0,2.238,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-08,2006,8,eastern_pacific,Eastern Pacific,250,0,2.741,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-09,2006,9,western_pacific,Western Pacific,145,0,-0.548,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-09,2006,9,central_pacific,Central Pacific,190,0,2.314,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-09,2006,9,nino_34,Nino 3.4,210,0,2.003,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-09,2006,9,eastern_pacific,Eastern Pacific,250,0,2.960,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-10,2006,10,western_pacific,Western Pacific,145,0,-0.431,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-10,2006,10,central_pacific,Central Pacific,190,0,2.159,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-10,2006,10,nino_34,Nino 3.4,210,0,2.735,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-10,2006,10,eastern_pacific,Eastern Pacific,250,0,3.229,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-11,2006,11,western_pacific,Western Pacific,145,0,0.163,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-11,2006,11,central_pacific,Central Pacific,190,0,2.675,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-11,2006,11,nino_34,Nino 3.4,210,0,3.122,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-11,2006,11,eastern_pacific,Eastern Pacific,250,0,3.102,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-12,2006,12,western_pacific,Western Pacific,145,0,-0.294,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-12,2006,12,central_pacific,Central Pacific,190,0,3.204,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-12,2006,12,nino_34,Nino 3.4,210,0,3.653,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2006-12,2006,12,eastern_pacific,Eastern Pacific,250,0,3.216,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-01,2007,1,western_pacific,Western Pacific,145,0,-0.259,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-01,2007,1,central_pacific,Central Pacific,190,0,3.538,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-01,2007,1,nino_34,Nino 3.4,210,0,4.219,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-01,2007,1,eastern_pacific,Eastern Pacific,250,0,3.098,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-02,2007,2,western_pacific,Western Pacific,145,0,-0.198,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-02,2007,2,central_pacific,Central Pacific,190,0,3.654,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-02,2007,2,nino_34,Nino 3.4,210,0,3.813,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-02,2007,2,eastern_pacific,Eastern Pacific,250,0,3.063,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-03,2007,3,western_pacific,Western Pacific,145,0,0.016,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-03,2007,3,central_pacific,Central Pacific,190,0,3.114,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-03,2007,3,nino_34,Nino 3.4,210,0,2.831,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-03,2007,3,eastern_pacific,Eastern Pacific,250,0,3.517,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-04,2007,4,western_pacific,Western Pacific,145,0,0.401,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-04,2007,4,central_pacific,Central Pacific,190,0,1.555,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-04,2007,4,nino_34,Nino 3.4,210,0,1.511,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-04,2007,4,eastern_pacific,Eastern Pacific,250,0,4.000,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-05,2007,5,western_pacific,Western Pacific,145,0,0.485,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-05,2007,5,central_pacific,Central Pacific,190,0,0.531,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-05,2007,5,nino_34,Nino 3.4,210,0,1.107,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-05,2007,5,eastern_pacific,Eastern Pacific,250,0,2.011,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-06,2007,6,western_pacific,Western Pacific,145,0,0.453,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-06,2007,6,central_pacific,Central Pacific,190,0,0.247,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-06,2007,6,nino_34,Nino 3.4,210,0,-0.490,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-06,2007,6,eastern_pacific,Eastern Pacific,250,0,-0.085,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-07,2007,7,western_pacific,Western Pacific,145,0,0.501,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-07,2007,7,central_pacific,Central Pacific,190,0,-1.165,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-07,2007,7,nino_34,Nino 3.4,210,0,-1.814,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-07,2007,7,eastern_pacific,Eastern Pacific,250,0,-0.443,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-08,2007,8,western_pacific,Western Pacific,145,0,0.608,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-08,2007,8,central_pacific,Central Pacific,190,0,-1.495,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-08,2007,8,nino_34,Nino 3.4,210,0,-1.786,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-08,2007,8,eastern_pacific,Eastern Pacific,250,0,-0.118,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-09,2007,9,western_pacific,Western Pacific,145,0,0.098,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-09,2007,9,central_pacific,Central Pacific,190,0,-1.174,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-09,2007,9,nino_34,Nino 3.4,210,0,-1.375,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-09,2007,9,eastern_pacific,Eastern Pacific,250,0,-1.802,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-10,2007,10,western_pacific,Western Pacific,145,0,-0.560,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-10,2007,10,central_pacific,Central Pacific,190,0,-1.723,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-10,2007,10,nino_34,Nino 3.4,210,0,-1.418,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-10,2007,10,eastern_pacific,Eastern Pacific,250,0,-2.000,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-11,2007,11,western_pacific,Western Pacific,145,0,-0.636,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-11,2007,11,central_pacific,Central Pacific,190,0,-2.213,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-11,2007,11,nino_34,Nino 3.4,210,0,-2.547,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-11,2007,11,eastern_pacific,Eastern Pacific,250,0,-2.514,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-12,2007,12,western_pacific,Western Pacific,145,0,-0.637,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-12,2007,12,central_pacific,Central Pacific,190,0,-2.772,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-12,2007,12,nino_34,Nino 3.4,210,0,-2.810,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2007-12,2007,12,eastern_pacific,Eastern Pacific,250,0,-2.385,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-01,2008,1,western_pacific,Western Pacific,145,0,-0.651,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-01,2008,1,central_pacific,Central Pacific,190,0,-2.963,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-01,2008,1,nino_34,Nino 3.4,210,0,-2.782,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-01,2008,1,eastern_pacific,Eastern Pacific,250,0,-1.803,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-02,2008,2,western_pacific,Western Pacific,145,0,-1.015,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-02,2008,2,central_pacific,Central Pacific,190,0,-2.452,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-02,2008,2,nino_34,Nino 3.4,210,0,-2.487,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-02,2008,2,eastern_pacific,Eastern Pacific,250,0,-2.133,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-03,2008,3,western_pacific,Western Pacific,145,0,-1.203,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-03,2008,3,central_pacific,Central Pacific,190,0,-2.220,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-03,2008,3,nino_34,Nino 3.4,210,0,-2.234,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-03,2008,3,eastern_pacific,Eastern Pacific,250,0,-3.286,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-04,2008,4,western_pacific,Western Pacific,145,0,-0.913,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-04,2008,4,central_pacific,Central Pacific,190,0,-2.124,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-04,2008,4,nino_34,Nino 3.4,210,0,-2.369,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-04,2008,4,eastern_pacific,Eastern Pacific,250,0,-2.869,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-05,2008,5,western_pacific,Western Pacific,145,0,-0.861,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-05,2008,5,central_pacific,Central Pacific,190,0,-2.114,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-05,2008,5,nino_34,Nino 3.4,210,0,-2.216,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-05,2008,5,eastern_pacific,Eastern Pacific,250,0,-1.938,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-06,2008,6,western_pacific,Western Pacific,145,0,-1.228,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-06,2008,6,central_pacific,Central Pacific,190,0,-2.155,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-06,2008,6,nino_34,Nino 3.4,210,0,-1.590,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-06,2008,6,eastern_pacific,Eastern Pacific,250,0,-0.721,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-07,2008,7,western_pacific,Western Pacific,145,0,-1.192,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-07,2008,7,central_pacific,Central Pacific,190,0,-1.792,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-07,2008,7,nino_34,Nino 3.4,210,0,-0.929,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-07,2008,7,eastern_pacific,Eastern Pacific,250,0,0.131,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-08,2008,8,western_pacific,Western Pacific,145,0,-1.096,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-08,2008,8,central_pacific,Central Pacific,190,0,-1.427,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-08,2008,8,nino_34,Nino 3.4,210,0,-0.839,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-08,2008,8,eastern_pacific,Eastern Pacific,250,0,-0.339,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-09,2008,9,western_pacific,Western Pacific,145,0,-1.346,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-09,2008,9,central_pacific,Central Pacific,190,0,-1.474,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-09,2008,9,nino_34,Nino 3.4,210,0,-1.183,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-09,2008,9,eastern_pacific,Eastern Pacific,250,0,-1.133,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-10,2008,10,western_pacific,Western Pacific,145,0,-1.422,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-10,2008,10,central_pacific,Central Pacific,190,0,-1.736,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-10,2008,10,nino_34,Nino 3.4,210,0,-1.777,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-10,2008,10,eastern_pacific,Eastern Pacific,250,0,-1.823,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
